,doi,title,pubDate,githubLink,fileName,issues_1,issues_2,issues_3
309,https://doi.org/10.1186/s12859-023-05339-4,scSemiAAE: a semi-supervised clustering model for single-cell RNA-seq data,2023-05-26,https://github.com/WHang98/scSemiAAE,,,,
310,https://doi.org/10.1186/s12859-023-05343-8,Drug mechanism enrichment analysis improves prioritization of therapeutics for repurposing,2023-05-24,https://github.com/BelindaBGarana/DMEA,,,,
311,https://doi.org/10.1186/s12859-023-05342-9,Empowering biologists to decode omics data: the Genekitr R package and web server,2023-05-23,https://github.com/GangLiLab/genekitr,,,,
312,https://doi.org/10.1186/s12859-023-05324-x,SVcnn: an accurate deep learning-based method for detecting structural variation based on long-read data,2023-05-23,https://github.com/nwpuzhengyan/SVcnn,,,,
313,https://doi.org/10.1186/s12859-023-05319-8,Identifying driver pathways based on a parameter-free model and a partheno-genetic algorithm,2023-05-23,https://github.com/gxnubioinfo/CPGA-SMCMN,,,,
314,https://doi.org/10.1186/s12859-023-05332-x,GraphSNP: an interactive distance viewer for investigating outbreaks and transmission networks using a graph approach,2023-05-19,https://github.com/nalarbp/graphsnp,,,,
315,https://doi.org/10.1186/s12859-023-05332-x,GraphSNP: an interactive distance viewer for investigating outbreaks and transmission networks using a graph approach,2023-05-19,https://github.com/ant-design/ant-design,,,,
316,https://doi.org/10.1186/s12859-023-05332-x,GraphSNP: an interactive distance viewer for investigating outbreaks and transmission networks using a graph approach,2023-05-19,https://github.com/facebook/react,,,,
317,https://doi.org/10.1186/s12859-023-05332-x,GraphSNP: an interactive distance viewer for investigating outbreaks and transmission networks using a graph approach,2023-05-19,https://github.com/tseemann/cgmlst-dists,,,,
318,https://doi.org/10.1186/s12859-023-05332-x,GraphSNP: an interactive distance viewer for investigating outbreaks and transmission networks using a graph approach,2023-05-19,https://github.com/dranidis/kruskal-mst,,,,
319,https://doi.org/10.1186/s12859-023-05341-w,DePolymerase Predictor (DePP): a machine learning tool for the targeted identification of phage depolymerases,2023-05-19,https://github.com/DamianJM/Depolymerase-Predictor,,,,
320,https://doi.org/10.1186/s12859-023-05337-6,On the correspondence between the transcriptomic response of a compound and its effects on its targets,2023-05-19,https://github.com/enveda/transcriptomic-target-correlation,,,,
321,https://doi.org/10.1186/s12859-023-05338-5,Accuracy of a machine learning method based on structural and locational information from AlphaFold2 for predicting the pathogenicity of TARDBP and FUS gene variants in ALS,2023-05-19,https://github.com/yuya-hatano/MOVA,,,,
322,https://doi.org/10.1186/s12859-023-05331-y,CircPrime: a web-based platform for design of specific circular RNA primers,2023-05-19,https://github.com/pallets/flask,,,,
323,https://doi.org/10.1186/s12859-023-05335-8,"HISS: Snakemake-based workflows for performing SMRT-RenSeq assembly, AgRenSeq and dRenSeq for the discovery of novel plant disease resistance genes",2023-05-17,https://github.com/SwiftSeal/HISS,,,,
324,https://doi.org/10.1186/s12859-023-05317-w,Drug repurposing and prediction of multiple interaction types via graph embedding,2023-05-17,https://github.com/aditya-grover/node2vec,,,,
325,https://doi.org/10.1186/s12859-023-05317-w,Drug repurposing and prediction of multiple interaction types via graph embedding,2023-05-17,https://github.com/elmira-amiri/DT2VecPlus,,,,
326,https://doi.org/10.1186/s12859-023-05334-9,SeqWiz: a modularized toolkit for next-generation protein sequence database management and analysis,2023-05-17,https://github.com/fountao/protwiz,,,,
327,https://doi.org/10.1186/s12859-023-05327-8,CysPresso: a classification model utilizing deep learning protein representations to predict recombinant expression of cysteine-dense peptides,2023-05-16,https://github.com/Zebreu/cyspresso,,,,
328,https://doi.org/10.1186/s12859-023-05294-0,Improving variant calling using population data and deep learning,2023-05-12,https://github.com/google/deepvariant,,,,
329,https://doi.org/10.1186/s12859-023-05306-z,A statistical approach for identifying primary substrates of ZSWIM8-mediated microRNA degradation in small-RNA sequencing data,2023-05-12,https://github.com/wyppeter/BBUM-TDMD_2022,,,,
330,https://doi.org/10.1186/s12859-023-05306-z,A statistical approach for identifying primary substrates of ZSWIM8-mediated microRNA degradation in small-RNA sequencing data,2023-05-12,https://github.com/wyppeter/bbum,,,,
331,https://doi.org/10.1186/s12859-023-05297-x,HLA-Clus: HLA class I clustering based on 3D structure,2023-05-09,https://github.com/yshen25/HLA_clustering,,,,
332,https://doi.org/10.1186/s12859-023-05297-x,HLA-Clus: HLA class I clustering based on 3D structure,2023-05-09,https://github.com/yshen25/HLA-Clus,,,,
333,https://doi.org/10.1186/s12859-023-05309-w,GKLOMLI: a link prediction model for inferring miRNA–lncRNA interactions by using Gaussian kernel-based method on network profile and linear optimization algorithm,2023-05-08,https://github.com/leon-lg-wong/GKLOMLI,,,,
334,https://doi.org/10.1186/s12859-023-05304-1,Model selection and robust inference of mutational signatures using Negative Binomial non-negative matrix factorization,2023-05-08,https://github.com/MartaPelizzola/SigMoS,,,,
335,https://doi.org/10.1186/s12859-023-05310-3,AttSec: protein secondary structure prediction by capturing local patterns from attention map,2023-05-04,https://github.com/youjin-DDAI/AttSec,,,,
336,https://doi.org/10.1186/s12859-023-05252-w,MBECS: Microbiome Batch Effects Correction Suite,2023-05-03,https://github.com/rmolbrich/MBECS,,,,
337,https://doi.org/10.1186/s12859-023-05311-2,CAGECAT: The CompArative GEne Cluster Analysis Toolbox for rapid search and visualisation of homologous gene clusters,2023-05-03,https://github.com/malanjary-wur/CAGECAT,,,,
338,https://doi.org/10.1186/s12859-023-05305-0,ERStruct: a fast Python package for inferring the number of top principal components from whole genome sequencing data,2023-05-02,https://github.com/ecielyang/ERStruct,,,,
339,https://doi.org/10.1186/s12859-023-05291-3,Faster and more accurate pathogenic combination predictions with VarCoPP2.0,2023-05-01,https://github.com/jeremymcrae/hpo_similarity,,,,
340,https://doi.org/10.1186/s12859-023-05291-3,Faster and more accurate pathogenic combination predictions with VarCoPP2.0,2023-05-01,https://github.com/oligogenic/VarCoPP2.0,,,,
341,https://doi.org/10.1186/s12859-023-05291-3,Faster and more accurate pathogenic combination predictions with VarCoPP2.0,2023-05-01,https://github.com/HAShihab/HIPred,,,,
342,https://doi.org/10.1186/s12859-023-05282-4,A comparison of feature selection methodologies and learning algorithms in the development of a DNA methylation-based telomere length estimator,2023-05-01,https://github.com/MorganLevineLab/PC-Clocks,,,,
343,https://doi.org/10.1186/s12859-023-05282-4,A comparison of feature selection methodologies and learning algorithms in the development of a DNA methylation-based telomere length estimator,2023-05-01,https://github.com/trevordoherty/DNA-methylation-based-Telomere-Length-estimator,,,,
344,https://doi.org/10.1186/s12859-023-05308-x,Prediction of disease-related miRNAs by voting with multiple classifiers,2023-04-30,https://github.com/Changlong2020/ELMDA,,,,
345,https://doi.org/10.1186/s12859-023-05307-y,Automated recognition and analysis of body bending behavior in C. elegans,2023-04-28,https://github.com/hthana/Body-Bend-Count,,,,
346,https://doi.org/10.1186/s12859-023-05298-w,POInTbrowse: orthology prediction and synteny exploration for paleopolyploid genomes,2023-04-27,https://github.com/gconant0/POInT,,,,
347,https://doi.org/10.1186/s12859-023-05286-0,Magicmol: a light-weighted pipeline for drug-like molecule evolution and quick chemical space exploration,2023-04-26,https://github.com/Josefjosda/Magicmol,,,,
348,https://doi.org/10.1186/s12859-023-05289-x,ecpc: an R-package for generic co-data models for high-dimensional prediction,2023-04-26,https://github.com/Mirrelijn/ecpc,,,,
349,https://doi.org/10.1186/s12859-023-05290-4,DGH-GO: dissecting the genetic heterogeneity of complex diseases using gene ontology,2023-04-26,https://github.com/Muh-Asif/DGH-GO,,,,
350,https://doi.org/10.1186/s12859-023-05261-9,"Priors, population sizes, and power in genome-wide hypothesis tests",2023-04-26,https://github.com/joelbaderlab/hardprior_2023,,,,
351,https://doi.org/10.1186/s12859-023-05273-5,moBRCA-net: a breast cancer subtype classification framework based on multi-omics attention neural networks,2023-04-26,https://github.com/cbi-bioinfo/moBRCA-net,,,,
352,https://doi.org/10.1186/s12859-023-05272-6,meth-SemiCancer: a cancer subtype classification framework via semi-supervised learning utilizing DNA methylation profiles,2023-04-26,https://github.com/cbi-bioinfo/meth-SemiCancer,,,,
353,https://doi.org/10.1186/s12859-023-05296-y,CRISPR-Cas-Docker: web-based in silico docking and machine learning-based classification of crRNAs with Cas proteins,2023-04-25,https://github.com/matplotlib/matplotlib,,,,
354,https://doi.org/10.1186/s12859-023-05296-y,CRISPR-Cas-Docker: web-based in silico docking and machine learning-based classification of crRNAs with Cas proteins,2023-04-25,https://github.com/hshimlab/CRISPR-Cas-Docker,,,,
355,https://doi.org/10.1186/s12859-023-05296-y,CRISPR-Cas-Docker: web-based in silico docking and machine learning-based classification of crRNAs with Cas proteins,2023-04-25,https://github.com/pandas-dev/pandas,,,,
356,https://doi.org/10.1186/s12859-023-05296-y,CRISPR-Cas-Docker: web-based in silico docking and machine learning-based classification of crRNAs with Cas proteins,2023-04-25,https://github.com/deepmind/alphafold,,,,
357,https://doi.org/10.1186/s12859-023-05296-y,CRISPR-Cas-Docker: web-based in silico docking and machine learning-based classification of crRNAs with Cas proteins,2023-04-25,https://github.com/mwaskom/seaborn,,,,
358,https://doi.org/10.1186/s12859-023-05296-y,CRISPR-Cas-Docker: web-based in silico docking and machine learning-based classification of crRNAs with Cas proteins,2023-04-25,https://github.com/numpy/numpy,,,,
359,https://doi.org/10.1186/s12859-023-05288-y,Fast all versus all genotype comparison using DNA/RNA sequencing data: method and workflow,2023-04-24,https://github.com/teerjk/TimeAttackGenComp,,,,
360,https://doi.org/10.1186/s12859-023-05288-y,Fast all versus all genotype comparison using DNA/RNA sequencing data: method and workflow,2023-04-24,https://github.com/broadinstitute/cromwell,,,,
361,https://doi.org/10.1186/s12859-023-05253-9,A gene regulatory network inference model based on pseudo-siamese network,2023-04-21,https://github.com/cirila9/PSGRN,,,,
362,https://doi.org/10.1186/s12859-023-05285-1,Predicting disease genes based on multi-head attention fusion,2023-04-21,https://github.com/Bio503/MHAGP,,,,
363,https://doi.org/10.1186/s12859-023-05256-6,Dose–response prediction for in-vitro drug combination datasets: a probabilistic approach,2023-04-21,https://github.com/ltronneb/PIICM,,,,
364,https://doi.org/10.1186/s12859-023-05258-4,"Schema Playground: a tool for authoring, extending, and using metadata schemas to improve FAIRness of biomedical data",2023-04-20,https://github.com/biothings/discovery-app,,,,
365,https://doi.org/10.1186/s12859-023-05258-4,"Schema Playground: a tool for authoring, extending, and using metadata schemas to improve FAIRness of biomedical data",2023-04-20,https://github.com/outbreak-info/outbreak.info-resources,,,,
366,https://doi.org/10.1186/s12859-023-05258-4,"Schema Playground: a tool for authoring, extending, and using metadata schemas to improve FAIRness of biomedical data",2023-04-20,https://github.com/schemaorg/schemaorg,,,,
367,https://doi.org/10.1186/s12859-023-05255-7,Validation of genetic variants from NGS data using deep convolutional neural networks,2023-04-20,https://github.com/marc-vaisband/deepCNNvalid,,,,
368,https://doi.org/10.1186/s12859-023-05293-1,Development of revised ResNet-50 for diabetic retinopathy detection,2023-04-19,https://github.com/PuristWu/Identifying-gender,,,,
369,https://doi.org/10.1186/s12859-023-05293-1,Development of revised ResNet-50 for diabetic retinopathy detection,2023-04-19,https://github.com/HzFu/EyeQ,,,,
370,https://doi.org/10.1186/s12859-023-05232-0,MSLP: mRNA subcellular localization predictor based on machine learning techniques,2023-03-22,https://github.com/smusleh/MSLP,,,,
371,https://doi.org/10.1186/s12859-023-05280-6,PyAGH: a python package to fast construct kinship matrices based on different levels of omic data,2023-04-18,https://github.com/zhaow-01/PyAGH,,,,
372,https://doi.org/10.1186/s12859-023-05280-6,PyAGH: a python package to fast construct kinship matrices based on different levels of omic data,2023-04-18,https://github.com/matthewwolak/nadiv,,,,
373,https://doi.org/10.1186/s12859-023-05280-6,PyAGH: a python package to fast construct kinship matrices based on different levels of omic data,2023-04-18,https://github.com/pybind/pybind11,,,,
374,https://doi.org/10.1186/s12859-023-05281-5,SynBioTools: a one-stop facility for searching and selecting synthetic biology tools,2023-04-17,https://github.com/ropensci/tidypmc,,,,
375,https://doi.org/10.1186/s12859-023-05281-5,SynBioTools: a one-stop facility for searching and selecting synthetic biology tools,2023-04-17,https://github.com/camelot-dev/camelot,,,,
376,https://doi.org/10.1186/s12859-023-05281-5,SynBioTools: a one-stop facility for searching and selecting synthetic biology tools,2023-04-17,https://github.com/tabulapdf/tabula,,,,
377,https://doi.org/10.1186/s12859-023-05281-5,SynBioTools: a one-stop facility for searching and selecting synthetic biology tools,2023-04-17,https://github.com/PaddlePaddle/PaddleOCR,,,,
378,https://doi.org/10.1186/s12859-023-05275-3,Drug-target interaction prediction based on spatial consistency constraint and graph convolutional autoencoder,2023-04-17,https://github.com/936773184/SDGAE,,,,
379,https://doi.org/10.1186/s12859-023-05275-3,Drug-target interaction prediction based on spatial consistency constraint and graph convolutional autoencoder,2023-04-17,https://github.com/luoyunan/DTINet,,,,
380,https://doi.org/10.1186/s12859-023-05270-8,"nRCFV: a new, dataset-size-independent metric to quantify compositional heterogeneity in nucleotide and amino acid datasets",2023-04-12,https://github.com/JFFleming/RCFV_Reader,,,,
381,https://doi.org/10.1186/s12859-023-05236-w,Automatic extraction of ranked SNP-phenotype associations from text using a BERT-LSTM-based method,2023-04-12,https://github.com/mohamad-dehghani/SNPPhenA_XML,,,,
382,https://doi.org/10.1186/s12859-023-05260-w,lifex-fiber: an open tool for myofibers generation in cardiac computational models,2023-04-12,https://github.com/KIT-IBT/LDRB_Fibers,,,,
383,https://doi.org/10.1186/s12859-023-05260-w,lifex-fiber: an open tool for myofibers generation in cardiac computational models,2023-04-12,https://github.com/rossisimone/beatit,,,,
384,https://doi.org/10.1186/s12859-023-05260-w,lifex-fiber: an open tool for myofibers generation in cardiac computational models,2023-04-12,https://github.com/opencollab/arpack-ng,,,,
385,https://doi.org/10.1186/s12859-023-05260-w,lifex-fiber: an open tool for myofibers generation in cardiac computational models,2023-04-12,https://github.com/coin-or/ADOL-C,,,,
386,https://doi.org/10.1186/s12859-023-05260-w,lifex-fiber: an open tool for myofibers generation in cardiac computational models,2023-04-12,https://github.com/marco-fedele/vmtk,,,,
387,https://doi.org/10.1186/s12859-023-05267-3,Genetic algorithm-based feature selection with manifold learning for cancer classification using microarray data,2023-04-08,https://github.com/Budheimer/RDRToolbox,,,,
388,https://doi.org/10.1186/s12859-023-05169-4,PSReliP: an integrated pipeline for analysis and visualization of population structure and relatedness based on genome-wide genetic variant data,2023-04-05,https://github.com/solelena/PSReliP,,,,
389,https://doi.org/10.1186/s12859-023-05254-8,transXpress: a Snakemake pipeline for streamlined de novo transcriptome assembly and annotation,2023-04-04,https://github.com/trinityrnaseq/trinityrnaseq,,,,
390,https://doi.org/10.1186/s12859-023-05254-8,transXpress: a Snakemake pipeline for streamlined de novo transcriptome assembly and annotation,2023-04-04,https://github.com/transXpress/transXpress,,,,
391,https://doi.org/10.1186/s12859-023-05246-8,ICOR: improving codon optimization with recurrent neural networks,2023-04-04,https://github.com/Lattice-Automation/icor-codon-optimization,,,,
392,https://doi.org/10.1186/s12859-023-05247-7,A two-stage hybrid biomarker selection method based on ensemble filter and binary differential evolution incorporating binary African vultures optimization,2023-04-04,https://github.com/xwdshiwo/BioFSDatasets,,,,
393,https://doi.org/10.1186/s12859-023-05263-7,Prediction of hot spots in protein–DNA binding interfaces based on discrete wavelet transform and wavelet packet transform,2023-04-04,https://github.com/chase2555/WTL-PDH,,,,
394,https://doi.org/10.1186/s12859-023-05250-y,Kernelized multiview signed graph learning for single-cell RNA sequencing data,2023-04-04,https://github.com/Single-Cell-Graph-Learning/scMSGL,,,,
395,https://doi.org/10.1186/s12859-023-05251-x,Automatic disease prediction from human gut metagenomic data using boosting GraphSAGE,2023-03-31,https://github.com/SchlossLab,,,,
396,https://doi.org/10.1186/s12859-023-05251-x,Automatic disease prediction from human gut metagenomic data using boosting GraphSAGE,2023-03-31,https://github.com/ChiehLo/MetaNN,,,,
397,https://doi.org/10.1186/s12859-023-05218-y,CellTrackVis: interactive browser-based visualization for analyzing cell trajectories and lineages,2023-03-29,https://github.com/scbeom/celltrackvis,,,,
398,https://doi.org/10.1186/s12859-022-05126-7,Single-cell multi-omics integration for unpaired data by a siamese network with graph-based contrastive loss,2023-01-04,https://github.com/ajwilk/COVID_scMultiome,,,,
399,https://doi.org/10.1186/s12859-022-05126-7,Single-cell multi-omics integration for unpaired data by a siamese network with graph-based contrastive loss,2023-01-04,https://github.com/ChaozhongLiu/MinNet,,,,
400,https://doi.org/10.1186/s12859-023-05238-8,REDfold: accurate RNA secondary structure prediction using residual encoder-decoder network,2023-03-28,https://github.com/aky3100/REDfold,,,,
401,https://doi.org/10.1186/s12859-023-05240-0,GVC: efficient random access compression for gene sequence variations,2023-03-28,https://github.com/sXperfect/gvc,,,,
402,https://doi.org/10.1186/s12859-023-05214-2,CenFind: a deep-learning pipeline for efficient centriole detection in microscopy datasets,2023-03-28,https://github.com/UPGON/cenfind,,,,
403,https://doi.org/10.1186/s12859-023-05214-2,CenFind: a deep-learning pipeline for efficient centriole detection in microscopy datasets,2023-03-28,https://github.com/maweigert/spotipy,,,,
404,https://doi.org/10.1186/s12859-023-05243-x,cnnLSV: detecting structural variants by encoding long-read alignment information and convolutional neural network,2023-03-28,https://github.com/mhuidong/cnnLSV,,,,
405,https://doi.org/10.1186/s12859-023-05245-9,ElasticBLAST: accelerating sequence search via cloud computing,2023-03-26,https://github.com/ncbi/blast_plus_docs,,,,
406,https://doi.org/10.1186/s12859-023-05245-9,ElasticBLAST: accelerating sequence search via cloud computing,2023-03-26,https://github.com/ncbi/elastic-blast,,,,
407,https://doi.org/10.1186/s12859-023-05226-y,Complete sequence verification of plasmid DNA using the Oxford Nanopore Technologies’ MinION device,2023-03-24,https://github.com/scottdbrown/bonito,,,,
408,https://doi.org/10.1186/s12859-023-05226-y,Complete sequence verification of plasmid DNA using the Oxford Nanopore Technologies’ MinION device,2023-03-24,https://github.com/nanoporetech/bonito,,,,
409,https://doi.org/10.1186/s12859-023-05226-y,Complete sequence verification of plasmid DNA using the Oxford Nanopore Technologies’ MinION device,2023-03-24,https://github.com/scottdbrown/minion-plasmid-consensus,,,,
410,https://doi.org/10.1186/s12859-023-05233-z,multiWGCNA: an R package for deep mining gene co-expression networks in multi-trait expression data,2023-03-24,https://github.com/fogellab/multiWGCNA,,,,
411,https://doi.org/10.1186/s12859-023-05231-1,EnsInfer: a simple ensemble approach to network inference outperforms any single method,2023-03-24,https://github.com/IcyFermion/network_inference_ensemble,,,,
412,https://doi.org/10.1186/s12859-023-05152-z,Predicting miRNA-disease associations based on PPMI and attention network,2023-03-23,https://github.com/xxpaaa/PATMDA,,,,
413,https://doi.org/10.1186/s12859-023-05237-9,Study of the error correction capability of multiple sequence alignment algorithm (MAFFT) in DNA storage,2023-03-23,https://github.com/microsoft/clustered-nanopore-reads-dataset,,,,
414,https://doi.org/10.1186/s12859-023-05242-y,CNN-Siam: multimodal siamese CNN-based deep learning approach for drug‒drug interaction prediction,2023-03-23,https://github.com/Parsonlee/DDI,,,,
415,https://doi.org/10.1186/s12859-023-05232-0,MSLP: mRNA subcellular localization predictor based on machine learning techniques,2023-03-22,https://github.com/smusleh/MSLP,,,,
416,https://doi.org/10.1186/s12859-023-05211-5,Bayesian kinetic modeling for tracer-based metabolomic data,2023-03-22,https://github.com/xuzhang0131/MCMCFlux,,,,
417,https://doi.org/10.1186/s12859-023-05234-y,Visual dynamics: a WEB application for molecular dynamics simulation using GROMACS,2023-03-22,https://github.com/LABIOQUIM/visualdynamics,,,,
418,https://doi.org/10.1186/s12859-023-05149-8,Pickaxe: a Python library for the prediction of novel metabolic reactions,2023-03-22,https://github.com/tyo-nu/MINE-Database,,,,
419,https://doi.org/10.1186/s12859-023-05149-8,Pickaxe: a Python library for the prediction of novel metabolic reactions,2023-03-22,https://github.com/tyo-nu/pickaxe_paper,,,,
420,https://doi.org/10.1186/s12859-023-05227-x,PWN: enhanced random walk on a warped network for disease target prioritization,2023-03-21,https://github.com/Standigm/PWN,,,,
421,https://doi.org/10.1186/s12859-023-05223-1,Snapshot: a package for clustering and visualizing epigenetic history during cell differentiation,2023-03-20,https://github.com/guanjue/Snapshot,,,,
422,https://doi.org/10.1186/s12859-023-05223-1,Snapshot: a package for clustering and visualizing epigenetic history during cell differentiation,2023-03-20,https://github.com/guanjue/snapshot,,,,
423,https://doi.org/10.1186/s12859-023-05224-0,Robust classification using average correlations as features (ACF),2023-03-20,https://github.com/HSU-HPC/ACF,,,,
424,https://doi.org/10.1186/s12859-023-05193-4,nPoRe: n-polymer realigner for improved pileup-based variant calling,2023-03-16,https://github.com/TimD1/nPoRe,,,,
425,https://doi.org/10.1186/s12859-023-05193-4,nPoRe: n-polymer realigner for improved pileup-based variant calling,2023-03-16,https://github.com/kishwarshafin/pepper,,,,
426,https://doi.org/10.1186/s12859-023-05193-4,nPoRe: n-polymer realigner for improved pileup-based variant calling,2023-03-16,https://github.com/mbreese/swalign,,,,
427,https://doi.org/10.1186/s12859-023-05193-4,nPoRe: n-polymer realigner for improved pileup-based variant calling,2023-03-16,https://github.com/timd1/npore,,,,
428,https://doi.org/10.1186/s12859-023-05194-3,The personalized cancer network explorer (PeCaX) as a visual analytics tool to support molecular tumor boards,2023-03-08,https://github.com/KohlbacherLab/PeCaX-docker,,,,
429,https://doi.org/10.1186/s12859-023-05194-3,The personalized cancer network explorer (PeCaX) as a visual analytics tool to support molecular tumor boards,2023-03-08,https://github.com/KohlbacherLab/BioGraphVisart,,,,
430,https://doi.org/10.1186/s12859-023-05194-3,The personalized cancer network explorer (PeCaX) as a visual analytics tool to support molecular tumor boards,2023-03-08,https://github.com/KohlbacherLab/sbml4j,,,,
431,https://doi.org/10.1186/s12859-023-05202-6,Propensity scores as a novel method to guide sample allocation and minimize batch effects during the design of high throughput experiments,2023-03-07,https://github.com/carryp/PS-Batch-Effect,,,,
432,https://doi.org/10.1186/s12859-022-05047-5,Gene regulation network inference using k-nearest neighbor-based mutual information estimation: revisiting an old DREAM,2023-03-06,https://github.com/tschaffter/genenetweaver,,,,
433,https://doi.org/10.1186/s12859-022-05047-5,Gene regulation network inference using k-nearest neighbor-based mutual information estimation: revisiting an old DREAM,2023-03-06,https://github.com/XiaoLabJHU/GRN_Inference,,,,
434,https://doi.org/10.1186/s12859-023-05213-3,scEvoNet: a gradient boosting-based method for prediction of cell state evolution,2023-03-06,https://github.com/monsoro/scEvoNet,,,,
435,https://doi.org/10.1186/s12859-023-05205-3,coda4microbiome: compositional data analysis for microbiome cross-sectional and longitudinal studies,2023-03-06,https://github.com/caporaso-lab/longitudinal-notebooks,,,,
436,https://doi.org/10.1186/s12859-023-05216-0,INSnet: a method for detecting insertions based on deep learning network,2023-03-06,https://github.com/eioyuou/INSnet,,,,
437,https://doi.org/10.1186/s12859-023-05184-5,RGT: a toolbox for the integrative analysis of high throughput regulatory genomics data,2023-03-06,https://github.com/CostaLab/reg-gen,,,,
438,https://doi.org/10.1186/s12859-023-05208-0,kegg_pull: a software package for the RESTful access and pulling from the Kyoto Encyclopedia of Gene and Genomes,2023-03-04,https://github.com/FlyPythons/KEGGTools,,,,
439,https://doi.org/10.1186/s12859-023-05208-0,kegg_pull: a software package for the RESTful access and pulling from the Kyoto Encyclopedia of Gene and Genomes,2023-03-04,https://github.com/mentatpsi/KEGG-Crawler,,,,
440,https://doi.org/10.1186/s12859-023-05208-0,kegg_pull: a software package for the RESTful access and pulling from the Kyoto Encyclopedia of Gene and Genomes,2023-03-04,https://github.com/MoseleyBioinformaticsLab/kegg_pull,,,,
441,https://doi.org/10.1186/s12859-023-05200-8,dbGaPCheckup: pre-submission checks of dbGaP-formatted subject phenotype files,2023-03-03,https://github.com/ncbi/gaptools,,,,
442,https://doi.org/10.1186/s12859-023-05200-8,dbGaPCheckup: pre-submission checks of dbGaP-formatted subject phenotype files,2023-03-03,https://github.com/lwheinsberg/dbGaPCheckup,,,,
443,https://doi.org/10.1186/s12859-023-05186-3,DeltaMSI: artificial intelligence-based modeling of microsatellite instability scoring on next-generation sequencing data,2023-03-01,https://github.com/RADar-AZDelta/DeltaMSI,,,,
444,https://doi.org/10.1186/s12859-023-05201-7,Sensbio: an online server for biosensor design,2023-02-28,https://github.com/jonathan-tellechea/sensbio,,,,
445,https://doi.org/10.1186/s12859-023-05201-7,Sensbio: an online server for biosensor design,2023-02-28,https://github.com/pablocarb/biosensor_predictor,,,,
446,https://doi.org/10.1186/s12859-022-05112-z,Reconstructing B cell lineage trees with minimum spanning tree and genotype abundances,2023-02-27,https://github.com/julibinho/ClonalTree,,,,
447,https://doi.org/10.1186/s12859-022-05112-z,Reconstructing B cell lineage trees with minimum spanning tree and genotype abundances,2023-02-27,https://github.com/matsengrp/GCtree,,,,
448,https://doi.org/10.1186/s12859-023-05190-7,SALON ontology for the formal description of sequence alignments,2023-02-27,https://github.com/benhid/SALON,,,,
449,https://doi.org/10.1186/s12859-023-05191-6,ncDENSE: a novel computational method based on a deep learning framework for non-coding RNAs family prediction,2023-02-27,https://github.com/ck-fighting/ncDENSE,,,,
450,https://doi.org/10.1186/s12859-023-05176-5,PredAOT: a computational framework for prediction of acute oral toxicity based on multiple random forest models,2023-02-24,https://github.com/CSB-L/PredAOT,,,,
451,https://doi.org/10.1186/s12859-023-05173-8,ITDetect: a method to detect internal tandem duplication of FMS-like tyrosine kinase (FLT3) from next-generation sequencing data with high sensitivity and clinical application,2023-02-23,https://github.com/cpmsnuh/itdetect,,,,
452,https://doi.org/10.1186/s12859-023-05177-4,Latent dirichlet allocation for double clustering (LDA-DC): discovering patients phenotypes and cell populations within a single Bayesian framework,2023-02-23,https://github.com/ElieElHachem/LDADC,,,,
453,https://doi.org/10.1186/s12859-023-05177-4,Latent dirichlet allocation for double clustering (LDA-DC): discovering patients phenotypes and cell populations within a single Bayesian framework,2023-02-23,https://github.com/prubbens/PhenoGMM_CD,,,,
454,https://doi.org/10.1186/s12859-023-05187-2,"PriPath: identifying dysregulated pathways from differential gene expression via grouping, scoring, and modeling with an embedded feature selection approach",2023-02-23,https://github.com/malikyousef/PriPath,,,,
455,https://doi.org/10.1186/s12859-023-05178-3,Normalized L3-based link prediction in protein–protein interaction networks,2023-02-22,https://github.com/andy897221/BMC_PPI_L3N,,,,
456,https://doi.org/10.1186/s12859-023-05174-7,LuxHMM: DNA methylation analysis with genome segmentation via hidden Markov model,2023-02-22,https://github.com/malonzm1/LuxHMM,,,,
457,https://doi.org/10.1186/s12859-023-05182-7,Deafness gene screening based on a multilevel cascaded BPNN model,2023-02-20,https://github.com/Cqerliu/Cascaded-BPNN-Model,,,,
458,https://doi.org/10.1186/s12859-023-05179-2,A robust and accurate single-cell data trajectory inference method using ensemble pseudotime,2023-02-20,https://github.com/dynverse/dynplot,,,,
459,https://doi.org/10.1186/s12859-023-05179-2,A robust and accurate single-cell data trajectory inference method using ensemble pseudotime,2023-02-20,https://github.com/zji90/TSCAN,,,,
460,https://doi.org/10.1186/s12859-023-05144-z,Pathogen detection in RNA-seq data with Pathonoia,2023-02-17,https://github.com/kepsi/Pathonoia,,,,
461,https://doi.org/10.1186/s12859-023-05154-x,ConanVarvar: a versatile tool for the detection of large syndromic copy number variation from whole-genome sequencing data,2023-02-15,https://github.com/VCCRI/ConanVarvar,,,,
462,https://doi.org/10.1186/s12859-023-05166-7,A fair experimental comparison of neural network architectures for latent representations of multi-omics for drug response prediction,2023-02-14,https://github.com/DMCB-GIST/Super.FELT,,,,
463,https://doi.org/10.1186/s12859-023-05166-7,A fair experimental comparison of neural network architectures for latent representations of multi-omics for drug response prediction,2023-02-14,https://github.com/DMCB-GIST/MOMA,,,,
464,https://doi.org/10.1186/s12859-023-05166-7,A fair experimental comparison of neural network architectures for latent representations of multi-omics for drug response prediction,2023-02-14,https://github.com/adambielski/siamese-triplet,,,,
